time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-08-16T13:48:34.620Z,19.42,-155.6138333,-1.144,3.36,ml,50,78,,0.18,hv,hv61008996,2020-07-06T20:52:32.940Z,"Island of Hawaii, Hawaii",earthquake,0.31,0.57,0.216,27,reviewed,hv,hv
2015-08-27T14:39:19.050Z,19.3038333,-155.214,8.73,3.87,ml,52,103,,0.08,hv,hv61021481,2022-08-01T02:07:13.286Z,"15 km S of Volcano, Hawaii",earthquake,0.3,0.39,0.231,30,reviewed,hv,hv
2015-09-13T08:17:09.770Z,18.932,-155.5415,38.985,3.05,ml,40,245,,0.09,hv,hv61037301,2020-07-06T20:51:35.110Z,"15 km SSE of Naalehu, Hawaii",earthquake,0.6,0.82,0.198,22,reviewed,hv,hv
2015-09-17T22:32:49.860Z,19.3458333,-155.0766667,7.58,3.77,ml,50,167,,0.08,hv,hv61040541,2022-08-01T06:01:41.116Z,"14 km SSE of Fern Forest, Hawaii",earthquake,0.51,0.41,0.135,29,reviewed,hv,hv
2015-09-24T02:51:05.830Z,18.8398333,-155.1621667,10.66,3.05,ml,63,267,,0.25,hv,hv61044491,2022-08-01T07:37:16.697Z,"50 km ESE of Naalehu, Hawaii",earthquake,1.43,1.57,0.175,38,reviewed,hv,hv
2015-09-25T10:27:37.780Z,19.334,-155.1186667,6.68,3.41,ml,54,135,,0.09,hv,hv61045696,2022-08-01T07:54:49.517Z,"14 km S of Fern Forest, Hawaii",earthquake,0.34,0.43,0.15,30,reviewed,hv,hv
2015-10-06T08:18:08.220Z,19.4246667,-155.6153333,-0.774,3.23,ml,51,77,,0.14,hv,hv61054176,2022-08-01T09:44:19.833Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.62,0.174,26,reviewed,hv,hv
2015-10-11T02:08:18.080Z,20.4926667,-155.0088333,3.766,3.29,ml,56,291,,0.15,hv,hv61058461,2020-07-06T20:53:34.860Z,"60 km NNE of Laup?hoehoe, Hawaii",earthquake,2.71,1.12,0.135,33,reviewed,hv,hv
2015-10-16T06:41:50.450Z,19.342,-155.0771667,6.6,3.93,ml,62,170,,0.09,hv,hv61064286,2022-08-01T11:36:37.443Z,"",earthquake,0.59,0.37,0.129,34,reviewed,hv,hv
2015-10-16T21:57:44.400Z,19.2941667,-155.3825,2.74,3.18,ml,52,101,,0.11,hv,hv61065411,2020-07-06T20:50:45.740Z,"14 km NE of P?hala, Hawaii",earthquake,0.28,1.1,0.158,25,reviewed,hv,hv
2015-10-19T22:04:42.320Z,19.3333333,-155.1228333,6.14,3.01,ml,50,131,,0.09,hv,hv61070806,2020-07-06T20:50:34.230Z,"14 km S of Fern Forest, Hawaii",earthquake,0.37,0.58,0.129,29,reviewed,hv,hv
2015-11-09T20:21:38.210Z,19.3098333,-155.2135,7.82,3.64,ml,50,95,,0.09,hv,hv61096861,2022-08-01T16:56:50.881Z,"14 km S of Volcano, Hawaii",earthquake,0.29,0.46,0.17,31,reviewed,hv,hv
2015-11-10T23:48:11.800Z,19.4216667,-155.6293333,-0.304,3.44,ml,43,118,,0.11,hv,hv61098046,2020-07-06T20:56:37.100Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.39,0.186,25,reviewed,hv,hv
2015-11-27T07:17:32.070Z,19.3888333,-155.249,1.51,3.02,ml,31,57,,0.09,hv,hv61115081,2020-07-06T20:52:47.130Z,"6 km SSW of Volcano, Hawaii",earthquake,0.16,0.19,0.136,17,reviewed,hv,hv
2015-11-30T06:15:01.650Z,19.4263333,-155.6233333,-0.104,3.33,ml,46,115,,0.12,hv,hv61117491,2022-08-01T21:02:24.787Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.6,0.248,30,reviewed,hv,hv
2015-12-01T19:01:56.580Z,19.7996667,-155.371,26.257,3.1,ml,62,74,,0.11,hv,hv61118691,2022-08-01T21:29:05.693Z,"25 km SW of Laup?hoehoe, Hawaii",earthquake,0.43,1.02,0.192,31,reviewed,hv,hv
2015-12-02T17:51:10.870Z,19.3831667,-155.2401667,1.36,3.18,ml,40,60,,0.08,hv,hv61119701,2020-07-06T20:54:51.120Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.15,0.142,16,reviewed,hv,hv
2015-12-10T05:46:06.120Z,19.3871667,-155.4035,27.87,3.04,ml,56,36,,0.11,hv,hv61123796,2022-08-01T22:50:16.834Z,"18 km WSW of Volcano, Hawaii",earthquake,0.35,0.52,0.25,37,reviewed,hv,hv
2015-12-11T05:50:46.140Z,18.65,-156.7329,10,3.3,ml,,335,1.212,0.15,us,us20004gmu,2020-07-06T20:55:19.560Z,"112 km WSW of Hawaiian Ocean View, Hawaii",earthquake,8.8,2,0.081,20,reviewed,us,us
2015-12-13T22:28:05.230Z,19.309,-155.2085,8.07,3.13,ml,49,102,,0.08,hv,hv61125736,2020-07-06T20:55:28.610Z,"15 km S of Volcano, Hawaii",earthquake,0.33,0.5,0.197,39,reviewed,hv,hv
2015-12-16T22:23:28.360Z,19.3263333,-155.1206667,6.67,3.94,ml,44,137,,0.09,hv,hv61128051,2022-08-01T23:43:26.861Z,"15 km S of Fern Forest, Hawaii",earthquake,0.42,0.68,0.14,38,reviewed,hv,hv
2015-12-19T11:59:07.540Z,19.3873333,-155.2413333,1.862,3.74,ml,53,44,,0.07,hv,hv61130321,2022-08-02T00:06:05.169Z,"6 km S of Volcano, Hawaii",earthquake,0.13,0.12,0.123,20,reviewed,hv,hv
2016-01-03T16:47:07.670Z,19.3938333,-155.2496667,-0.11,3.44,ml,45,44,,0.18,hv,hv61141856,2022-08-02T02:50:00.747Z,"5 km SSW of Volcano, Hawaii",earthquake,0.16,0.18,0.223,24,reviewed,hv,hv
2016-01-13T23:27:17.230Z,19.3528333,-155.082,7.36,3.28,ml,45,158,,0.1,hv,hv61150661,2022-08-02T05:03:29.728Z,"13 km SSE of Fern Forest, Hawaii",earthquake,0.51,0.55,0.111,28,reviewed,hv,hv
2016-01-14T06:32:28.490Z,19.4068333,-155.6361667,-0.374,3.03,ml,40,150,,0.12,hv,hv61151236,2020-07-06T20:55:31.470Z,"24 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.51,0.185,22,reviewed,hv,hv
2016-01-18T11:52:10.980Z,19.5381667,-155.6016667,8.33,3.9,ml,60,41,,0.15,hv,hv61154946,2022-08-02T05:49:04.811Z,"29 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.3,0.203,34,reviewed,hv,hv
2016-01-18T14:01:52.300Z,19.423,-155.6116667,-1.334,3.05,ml,44,77,,0.16,hv,hv61155126,2022-08-02T05:50:58.085Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.5,0.211,22,reviewed,hv,hv
2016-02-10T19:53:29.040Z,19.4288333,-155.611,-0.954,3.25,ml,35,75,,0.13,hv,hv61174796,2020-07-06T20:56:46.200Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.43,0.155,21,reviewed,hv,hv
2016-02-12T19:23:05.800Z,19.3513333,-155.0523333,7.55,4.1,ml,44,179,,0.09,hv,hv61176206,2020-07-06T20:55:27.970Z,"15 km SE of Fern Forest, Hawaii",earthquake,0.42,0.43,0.115,27,reviewed,hv,hv
2016-02-19T10:13:10.640Z,19.3588333,-155.2063333,0.99,3.03,ml,40,87,,0.07,hv,hv61181681,2020-07-06T20:52:50.830Z,"9 km SSE of Volcano, Hawaii",earthquake,0.19,0.24,0.14,22,reviewed,hv,hv
2016-02-24T01:12:09.630Z,19.8741667,-155.1855,41.452,3.19,ml,29,211,,0.12,hv,hv61185741,2022-08-02T11:41:44.764Z,"7 km W of Honomu, Hawaii",earthquake,0.65,1.05,0.223,15,reviewed,hv,hv
2016-02-25T04:00:36.460Z,19.4125,-155.3123333,5.481,3.69,ml,56,39,,0.08,hv,hv61186446,2020-07-06T20:53:17.370Z,"8 km WSW of Volcano, Hawaii",earthquake,0.23,0.3,0.2,29,reviewed,hv,hv
2016-03-07T22:29:42.930Z,19.5036667,-155.1968333,12.665,3.45,ml,62,55,,0.1,hv,hv61197586,2022-08-07T10:12:06.410Z,"7 km WNW of Fern Forest, Hawaii",earthquake,0.27,0.28,0.164,37,reviewed,hv,hv
2016-03-16T21:57:19.630Z,19.4288333,-155.6058333,-1.084,3.3,ml,47,64,,0.17,hv,hv61204641,2020-07-06T20:54:14.550Z,"Island of Hawaii, Hawaii",earthquake,0.28,0.44,0.154,25,reviewed,hv,hv
2016-03-18T03:09:25.950Z,19.0371667,-155.3716667,34.54,3.12,ml,47,217,,0.09,hv,hv61205826,2022-08-02T14:48:38.629Z,"21 km SSE of P?hala, Hawaii",earthquake,0.67,0.98,0.125,28,reviewed,hv,hv
2016-03-18T23:27:13.090Z,19.426,-155.616,-1.434,3.17,ml,47,78,,0.17,hv,hv61206376,2020-07-06T20:56:36.410Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.54,0.211,27,reviewed,hv,hv
2016-03-20T16:43:59.650Z,19.8465,-155.6991667,30.413,4.59,ml,27,112,,0.1,hv,hv61207881,2022-03-20T18:22:46.576Z,"13 km SE of Waikoloa, Hawaii",earthquake,0.55,0.79,0.182,17,reviewed,hv,hv
2016-03-28T14:03:43.750Z,20.8986667,-156.472,25.34,3.65,ml,17,158,,0.1,hv,hv61215256,2020-07-06T20:56:41.310Z,"1 km NNE of Kahului, Hawaii",earthquake,2.68,1.34,0.074,8,reviewed,hv,hv
2016-03-30T13:10:17.160Z,18.9351667,-155.2765,43.03,3.84,ml,65,244,,0.11,hv,hv61217246,2022-08-07T10:36:07.600Z,"35 km ESE of Naalehu, Hawaii",earthquake,0.59,0.82,0.213,17,reviewed,hv,hv
2016-03-31T18:19:42.080Z,19.4348333,-155.4791667,7.37,3.14,ml,57,44,,0.12,hv,hv61218131,2020-07-06T20:56:15.430Z,"25 km N of P?hala, Hawaii",earthquake,0.27,0.43,0.177,41,reviewed,hv,hv
2016-04-01T09:16:10.640Z,20.769,-155.0838333,33.06,4.72,ml,13,247,,0.08,hv,hv61218726,2020-07-06T20:57:02.400Z,"85 km NNE of Pa‘auilo, Hawaii",earthquake,1.67,4.65,0.193,34,reviewed,hv,hv
2016-04-05T18:04:34.070Z,19.381,-155.2805,1.3,3.37,ml,49,46,,0.08,hv,hv61223021,2020-07-06T20:56:13.490Z,"8 km SW of Volcano, Hawaii",earthquake,0.14,0.16,0.216,26,reviewed,hv,hv
2016-04-05T21:26:17.940Z,19.4211667,-155.6195,-0.914,3.52,ml,48,80,,0.2,hv,hv61223266,2022-08-02T17:02:24.643Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.54,0.211,28,reviewed,hv,hv
2016-04-06T05:55:58.740Z,19.8428333,-155.5583333,21.859,3.4,ml,33,112,,0.12,hv,hv61223741,2022-08-07T10:47:00.705Z,"23 km SSE of Waimea, Hawaii",earthquake,0.46,0.7,0.19,19,reviewed,hv,hv
2016-04-16T18:39:37.000Z,19.3996667,-155.2531667,11.7,3.54,ml,59,37,,0.09,hv,hv61233011,2020-07-06T20:53:19.420Z,"5 km SSW of Volcano, Hawaii",earthquake,0.28,0.14,0.173,35,reviewed,hv,hv
2016-04-21T22:55:01.390Z,19.8456667,-155.5625,21.669,3.05,ml,25,112,,0.12,hv,hv61237451,2020-07-06T20:54:21.600Z,"22 km SSE of Waimea, Hawaii",earthquake,0.56,0.92,0.225,10,reviewed,hv,hv
2016-04-24T08:05:20.860Z,19.3885,-155.2771667,1.49,3.21,ml,50,43,,0.11,hv,hv61240041,2022-08-02T19:55:20.395Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.168,23,reviewed,hv,hv
2016-05-08T08:51:54.170Z,19.381,-155.2401667,1.05,3.02,ml,47,44,,0.1,hv,hv61254411,2020-07-06T20:54:01.260Z,"6 km S of Volcano, Hawaii",earthquake,0.14,0.14,0.129,19,reviewed,hv,hv
2016-05-11T01:14:04.720Z,19.3675,-155.2105,2.11,3.13,ml,49,56,,0.09,hv,hv61257231,2022-08-02T22:09:11.959Z,"8 km SSE of Volcano, Hawaii",earthquake,0.18,0.19,0.266,30,reviewed,hv,hv
2016-05-27T13:46:14.320Z,18.0538333,-156.3125,17.72,3.2,ml,46,292,,0.13,hv,hv61275001,2020-08-26T21:12:16.850Z,"126 km SSW of Hawaiian Ocean View, Hawaii",earthquake,1.51,16.5,0.182,9,reviewed,hv,hv
2016-06-02T07:56:20.960Z,19.434,-155.3201667,5.241,3.12,ml,53,42,,0.08,hv,hv61282546,2020-07-06T20:54:36.670Z,"9 km W of Volcano, Hawaii",earthquake,0.25,0.43,0.224,25,reviewed,hv,hv
2016-06-11T08:14:01.760Z,21.6298333,-156.8016667,31.32,3.1,md,11,227,,0.13,hv,hv61294456,2020-07-06T21:03:15.150Z,"58 km NNE of Kualapu‘u, Hawaii",earthquake,2.81,5.05,0.098,7,reviewed,hv,hv
2016-06-20T09:03:20.770Z,19.3176667,-155.2135,6.12,3.57,ml,47,86,,0.08,hv,hv61304231,2022-08-03T02:15:25.218Z,"14 km S of Volcano, Hawaii",earthquake,0.24,0.47,0.247,33,reviewed,hv,hv
2016-07-08T19:11:58.180Z,19.3551667,-155.0823333,7.43,3.48,ml,46,156,,0.1,hv,hv61328821,2020-07-06T20:59:01.240Z,"13 km SSE of Fern Forest, Hawaii",earthquake,0.4,0.37,0.148,29,reviewed,hv,hv
2016-07-10T14:38:02.960Z,19.4225,-155.614,-0.844,3.29,ml,50,78,,0.16,hv,hv61332136,2020-07-06T20:59:21.610Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.25,0.45,0.222,29,reviewed,hv,hv
2016-07-22T13:57:42.560Z,19.4133333,-154.8348333,37.66,3.01,ml,37,278,,0.09,hv,hv61349156,2020-07-06T20:57:32.790Z,"10 km SE of Leilani Estates, Hawaii",earthquake,0.88,0.72,0.176,26,reviewed,hv,hv
2016-07-23T07:16:05.250Z,19.5295,-155.96,10.17,4.32,ml,22,235,,0.24,hv,hv61350131,2021-07-05T23:59:39.045Z,"3 km WSW of Honalo, Hawaii",earthquake,0.98,0.49,0.106,10,reviewed,hv,hv
2016-07-30T13:12:40.040Z,20.8196667,-155.7173333,4.24,3.43,ml,57,223,,0.14,hv,hv61358026,2020-07-06T20:58:12.010Z,"29 km ENE of Hana, Hawaii",earthquake,1.18,0.94,0.162,35,reviewed,hv,hv
2016-07-30T21:12:26.090Z,19.8023333,-155.3606667,19.037,3.24,ml,59,77,,0.11,hv,hv61358276,2020-07-06T20:58:11.790Z,"24 km SSW of Laup?hoehoe, Hawaii",earthquake,0.36,1.02,0.228,41,reviewed,hv,hv
2016-08-12T09:24:35.230Z,19.18,-155.6443333,7.34,3.01,ml,57,75,,0.23,hv,hv61372256,2020-08-26T21:12:26.590Z,"12 km NNW of Wai‘?hinu, Hawaii",earthquake,0.34,0.62,0.155,36,reviewed,hv,hv
2016-08-13T00:33:13.690Z,19.2391667,-155.2405,28.98,3.07,ml,52,172,,0.11,hv,hv61372936,2020-07-06T20:58:30.100Z,"22 km S of Volcano, Hawaii",earthquake,0.64,0.69,0.132,31,reviewed,hv,hv
2016-08-17T21:07:32.460Z,19.2873333,-156.4265,42.53,3.43,ml,21,293,,0.13,hv,hv61377861,2020-07-06T20:58:22.970Z,"57 km WSW of Captain Cook, Hawaii",earthquake,1.78,3.14,0.147,12,reviewed,hv,hv
2016-08-23T20:13:32.950Z,19.4088333,-155.6283333,-0.204,3.15,ml,48,86,,0.15,hv,hv61385226,2020-07-06T20:57:23.670Z,"25 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.25,0.36,0.217,27,reviewed,hv,hv
2016-08-24T22:17:54.840Z,19.3853333,-155.24,1.93,3.36,ml,48,43,,0.08,hv,hv61387321,2020-08-26T21:12:28.490Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.16,0.191,26,reviewed,hv,hv
2016-09-01T10:11:25.080Z,19.8286667,-155.543,22.69,3.74,ml,35,139,,0.1,hv,hv61395796,2020-07-06T20:58:14.510Z,"25 km SSE of Waimea, Hawaii",earthquake,0.55,0.91,0.125,20,reviewed,hv,hv
2016-09-04T06:05:35.670Z,20.0185,-155.623,13.2,3.28,ml,52,172,,0.11,hv,hv61398651,2020-07-06T20:59:05.120Z,"5 km E of Waimea, Hawaii",earthquake,0.68,0.49,0.173,39,reviewed,hv,hv
2016-09-06T14:25:57.620Z,19.461,-155.5926667,-1.83,3.79,ml,55,42,,0.16,hv,hv61400896,2020-08-26T21:12:33.550Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.24,0.23,0.22,39,reviewed,hv,hv
2016-09-11T01:50:53.260Z,19.3905,-155.2775,1.56,3.21,ml,48,42,,0.09,hv,hv61406776,2020-07-06T20:58:39.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.225,24,reviewed,hv,hv
2016-09-12T17:49:50.290Z,19.4293333,-155.615,-0.904,3.36,ml,44,101,,0.17,hv,hv61408816,2020-07-06T20:58:17.900Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.49,0.184,28,reviewed,hv,hv
2016-09-15T01:14:46.900Z,19.5223333,-155.6096667,9.95,3.4,ml,45,45,,0.13,hv,hv61412141,2020-07-06T20:57:14.380Z,"Island of Hawaii, Hawaii",earthquake,0.3,0.31,0.262,23,reviewed,hv,hv
2016-09-23T19:29:25.230Z,19.4071667,-155.411,6.98,3.2,ml,58,31,,0.1,hv,hv61421661,2020-07-06T20:57:07.840Z,"19 km WSW of Volcano, Hawaii",earthquake,0.23,0.53,0.171,38,reviewed,hv,hv
2016-10-02T12:32:55.460Z,19.7628333,-156.589,5.46,3,ml,29,189,,0.17,hv,hv61431436,2020-07-06T20:58:04.790Z,"63 km WNW of Kailua-Kona, Hawaii",earthquake,1.02,1.6,0.136,15,reviewed,hv,hv
2016-10-08T00:21:27.570Z,20.0243333,-155.3721667,7.527,3.23,ml,26,209,,0.19,hv,hv61436771,2020-07-06T20:57:21.270Z,"Hawaii region, Hawaii",earthquake,0.66,0.9,0.139,38,reviewed,hv,hv
2016-10-09T13:44:28.630Z,19.4575,-154.766,12.57,3.86,ml,23,289,,0.1,hv,hv61438216,2020-07-06T20:57:50.680Z,"15 km E of Leilani Estates, Hawaii",earthquake,1.06,0.44,0.137,48,reviewed,hv,hv
2016-10-14T04:26:56.100Z,19.3735,-155.2688333,28.21,3.09,ml,50,51,,0.12,hv,hv61443986,2020-07-06T21:02:20.690Z,"8 km SSW of Volcano, Hawaii",earthquake,0.48,0.73,0.17,22,reviewed,hv,hv
2016-10-26T20:37:00.210Z,19.2653333,-155.2855,25.94,3.61,ml,54,150,,0.12,hv,hv61458436,2020-07-06T20:59:55.680Z,"Island of Hawaii, Hawaii",earthquake,0.48,0.54,0.132,39,reviewed,hv,hv
2016-10-27T22:08:34.700Z,19.4228333,-155.3276667,6.61,3.66,ml,51,64,,0.09,hv,hv61459911,2020-07-06T21:00:57.190Z,"10 km WSW of Volcano, Hawaii",earthquake,0.25,0.38,0.245,28,reviewed,hv,hv
2016-11-02T18:20:40.160Z,19.4236667,-155.6108333,-0.074,3.34,ml,48,46,,0.2,hv,hv61465881,2020-07-06T21:00:30.700Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.62,0.249,35,reviewed,hv,hv
2016-11-04T15:48:26.270Z,19.4611667,-155.8223333,10.04,3.55,ml,36,94,,0.17,hv,hv61468126,2020-07-06T21:00:54.000Z,"4 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.4,0.197,41,reviewed,hv,hv
2016-11-06T23:31:58.890Z,19.3898333,-155.2471667,1.65,3.45,ml,40,98,,0.08,hv,hv61471056,2020-08-26T21:12:52.410Z,"6 km SSW of Volcano, Hawaii",earthquake,0.18,0.15,0.16,15,reviewed,hv,hv
2016-11-11T23:25:17.080Z,19.3373333,-155.192,5.73,3.25,ml,49,79,,0.1,hv,hv61477586,2020-07-06T21:00:37.000Z,"12 km SSE of Volcano, Hawaii",earthquake,0.3,0.57,0.186,44,reviewed,hv,hv
2016-11-16T05:47:22.120Z,18.8883333,-155.5501667,40.37,3.06,ml,27,265,,0.07,hv,hv61483056,2020-07-06T20:59:45.330Z,"20 km S of Naalehu, Hawaii",earthquake,1.38,1.36,0.178,13,reviewed,hv,hv
2016-11-16T08:23:42.770Z,19.8885,-155.713,34.042,3.27,ml,28,120,,0.09,hv,hv61483241,2020-07-06T20:59:45.140Z,"9 km SE of Waikoloa, Hawaii",earthquake,0.5,0.9,0.175,15,reviewed,hv,hv
2016-11-24T23:16:59.460Z,19.3813333,-155.2415,1.12,3.06,ml,28,98,,0.08,hv,hv61494236,2020-07-06T20:59:56.650Z,"6 km S of Volcano, Hawaii",earthquake,0.24,0.15,0.122,16,reviewed,hv,hv
2016-11-29T19:08:54.650Z,19.2513333,-155.5566667,4.14,3.13,ml,58,43,,0.24,hv,hv61500261,2020-07-06T20:58:37.590Z,"9 km WNW of P?hala, Hawaii",earthquake,0.33,1,0.164,44,reviewed,hv,hv
2016-12-08T23:20:24.740Z,19.2073333,-155.4696667,35.19,3.09,ml,56,96,,0.1,hv,hv61511931,2020-07-06T20:59:39.840Z,"1 km ENE of P?hala, Hawaii",earthquake,0.46,0.75,0.095,34,reviewed,hv,hv
2016-12-10T00:55:59.480Z,19.7113333,-156.1128333,10.24,3.02,ml,29,245,,0.17,hv,hv61513266,2020-07-06T20:59:44.720Z,"13 km W of Kalaoa, Hawaii",earthquake,1.64,0.66,0.143,15,reviewed,hv,hv
2016-12-10T14:49:37.830Z,20.0951667,-156.0973333,39.52,3.09,ml,50,142,,0.11,hv,hv61514231,2020-07-06T21:00:10.540Z,"30 km WNW of Puako, Hawaii",earthquake,0.58,0.9,0.165,24,reviewed,hv,hv
2016-12-12T13:31:34.820Z,19.4228333,-155.6143333,-1.164,3.33,ml,44,78,,0.17,hv,hv61517136,2020-07-06T21:00:49.030Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.54,0.224,43,reviewed,hv,hv
2016-12-17T06:45:56.150Z,19.3111667,-155.2173333,7.14,3.78,ml,63,88,,0.1,hv,hv61522421,2020-07-06T20:59:37.560Z,"14 km S of Volcano, Hawaii",earthquake,0.29,0.29,0.181,50,reviewed,hv,hv
2016-12-17T11:42:51.860Z,19.314,-155.2208333,7.23,3.59,ml,62,80,,0.08,hv,hv61522926,2020-07-06T21:00:56.370Z,"14 km S of Volcano, Hawaii",earthquake,0.25,0.28,0.174,47,reviewed,hv,hv
2016-12-17T12:12:34.800Z,19.3125,-155.2198333,7.52,3.07,ml,60,82,,0.08,hv,hv61523031,2020-07-06T21:00:56.620Z,"14 km S of Volcano, Hawaii",earthquake,0.26,0.31,0.172,44,reviewed,hv,hv
2016-12-18T16:30:32.720Z,18.41,-155.5171667,35.76,4.53,ml,46,311,,0.1,hv,hv61524671,2020-07-06T20:58:55.470Z,"73 km S of Naalehu, Hawaii",earthquake,0.98,1.8,0.198,31,reviewed,hv,hv
2016-12-27T21:53:08.310Z,19.6685,-155.131,14.82,3.31,ml,57,74,,0.12,hv,hv61535766,2020-08-26T21:13:03.080Z,"8 km SSW of Hilo, Hawaii",earthquake,0.45,0.69,0.184,43,reviewed,hv,hv
2017-01-07T20:24:28.280Z,19.3485,-155.496,7.376,3.45,ml,51,33,,0.1,hv,hv61551476,2020-07-06T21:01:07.290Z,"16 km N of P?hala, Hawaii",earthquake,0.25,0.64,0.174,31,reviewed,hv,hv
2017-01-23T19:13:17.420Z,19.3108333,-155.8058333,10.617,3.25,ml,28,98,,0.12,hv,hv61575441,2020-07-06T21:01:14.700Z,"17 km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.42,0.186,44,reviewed,hv,hv
2017-01-27T08:16:32.080Z,19.4308333,-155.6171667,-0.514,3.15,ml,52,77,,0.15,hv,hv61581056,2020-07-06T20:13:59.950Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.48,0.22,40,reviewed,hv,hv
2017-02-01T03:02:03.200Z,20.0138,-157.8422,32.076,3.8,ml,,279,1.335,0.72,us,us10007wkd,2020-07-06T21:01:56.200Z,"131 km SW of Lanai City, Hawaii",earthquake,8.9,10.1,0.047,7,reviewed,hv,hv
2017-02-01T08:45:52.090Z,20.0973333,-156.4641667,34.94,3.68,ml,21,166,,0.19,hv,hv61587926,2020-07-06T21:02:10.190Z,"61 km S of M?kena, Hawaii",earthquake,1.5,2.81,0.149,38,reviewed,hv,hv
2017-02-03T10:41:53.440Z,19.3073333,-155.2138333,7.96,3.42,ml,52,98,,0.08,hv,hv61591031,2020-07-06T21:02:07.050Z,"15 km S of Volcano, Hawaii",earthquake,0.29,0.4,0.203,44,reviewed,hv,hv
2017-02-06T10:08:42.880Z,20.0566667,-156.6133333,42.72,3.01,ml,28,231,,0.33,hv,hv61595526,2020-07-06T21:01:54.180Z,"68 km SSW of M?kena, Hawaii",earthquake,1.59,3.94,0.15,19,reviewed,hv,hv
2017-02-07T18:24:45.470Z,18.9211667,-155.5448333,36.73,3.21,ml,65,250,,0.12,hv,hv61597066,2020-07-06T21:02:28.590Z,"16 km SSE of Naalehu, Hawaii",earthquake,0.5,0.8,0.149,35,reviewed,hv,hv
2017-02-08T10:50:07.880Z,20.0915,-156.4575,6.8,3.01,ml,18,217,,0.2,hv,hv61597736,2020-07-06T21:02:06.280Z,"62 km S of M?kena, Hawaii",earthquake,1.51,3.01,0.114,16,reviewed,hv,hv
2017-02-17T15:33:30.660Z,20.0665,-156.0566667,40.05,4.66,ml,25,133,,0.13,hv,hv61610021,2020-07-06T21:01:42.340Z,"25 km WNW of Puako, Hawaii",earthquake,0.55,0.99,0.189,44,reviewed,hv,hv
2017-03-05T16:06:32.330Z,19.3818333,-155.2413333,1.12,3.52,ml,54,44,,0.1,hv,hv61629851,2020-07-06T21:01:50.850Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.15,0.162,20,reviewed,hv,hv
2017-03-05T16:13:18.870Z,19.3786667,-155.2373333,1.28,3.88,ml,54,43,,0.11,hv,hv61629871,2020-07-06T21:01:32.150Z,"7 km S of Volcano, Hawaii",earthquake,0.16,0.14,0.231,19,reviewed,hv,hv
2017-03-05T16:13:43.360Z,19.3905,-155.248,1.69,3.11,md,29,65,,0.08,hv,hv60240378,2020-07-06T21:02:12.990Z,"5 km SSW of Volcano, Hawaii",earthquake,0.19,0.22,0.123,8,reviewed,hv,hv
2017-03-05T16:17:19.050Z,19.3823333,-155.2358333,1.28,3.53,ml,52,44,,0.1,hv,hv61629886,2020-07-06T21:01:51.070Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.16,0.211,19,reviewed,hv,hv
2017-03-09T08:31:02.530Z,19.414,-155.624,-0.864,3.15,ml,45,108,,0.16,hv,hv61635831,2020-07-06T21:01:29.060Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.32,0.184,43,reviewed,hv,hv
2017-03-09T13:03:38.930Z,21.7665,-156.8655,31.88,4.7,ml,37,233,,0.18,hv,hv61636051,2020-07-06T21:03:06.380Z,"70 km NNE of Kualapu‘u, Hawaii",earthquake,0.37,0.84,0.17,52,reviewed,hv,hv
2017-03-15T08:01:19.660Z,20.1363333,-155.8056667,23.29,3.08,ml,58,138,,0.17,hv,hv61644531,2020-07-06T21:02:38.040Z,"10 km S of Kapaau, Hawaii",earthquake,0.58,0.65,0.129,24,reviewed,hv,hv
